damage_type,damage_severity,incident_clarity,incident_type,user_at_fault,is_gradual_wear,has_police_report,emotional_tone,device_functional,third_party_involved,row_idx
screen_crack,minor,detailed,drop,True,False,not_applicable,matter_of_fact,partial,True,1136
camera_damage,minor,detailed,drop,True,False,not_applicable,frustrated,partial,True,1137
theft,severe,vague,theft,False,False,False,matter_of_fact,False,True,1138
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1139
screen_crack,moderate,moderate,crush,True,False,not_applicable,matter_of_fact,partial,False,1140
screen_crack,severe,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1141
total_loss,severe,vague,unknown_cause,True,False,not_applicable,frustrated,False,False,1142
screen_crack,moderate,vague,crush,True,False,not_applicable,matter_of_fact,partial,False,1143
screen_shatter,severe,moderate,drop,True,False,False,matter_of_fact,partial,False,1144
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1145
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1146
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1147
theft,severe,vague,theft,False,False,not_applicable,neutral,False,True,1148
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1149
screen_crack,moderate,vague,impact,True,False,not_applicable,matter_of_fact,partial,False,1150
screen_crack,moderate,vague,drop,True,False,not_applicable,matter_of_fact,partial,False,1151
camera_damage,moderate,vague,drop,True,False,not_applicable,matter_of_fact,partial,False,1152
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1153
multiple_damage,moderate,moderate,drop,True,False,False,matter_of_fact,partial,False,1154
screen_shatter,severe,vague,drop,True,False,not_applicable,matter_of_fact,False,False,1155
other,moderate,vague,unknown_cause,True,False,False,matter_of_fact,partial,False,1156
screen_crack,moderate,moderate,drop,True,False,not_applicable,frustrated,partial,False,1157
screen_crack,minor,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1158
water_damage,moderate,detailed,water,True,False,not_applicable,matter_of_fact,partial,False,1159
cosmetic_scratch,minor,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1160
screen_crack,moderate,moderate,drop,True,False,False,matter_of_fact,partial,False,1161
camera_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1162
screen_shatter,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,1163
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1164
multiple_damage,severe,vague,impact,True,False,False,frustrated,partial,False,1165
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1166
multiple_damage,moderate,vague,drop,True,False,not_applicable,matter_of_fact,partial,False,1167
total_loss,severe,detailed,crush,False,False,False,matter_of_fact,False,True,1168
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1169
multiple_damage,moderate,vague,unknown_cause,False,True,not_applicable,matter_of_fact,partial,False,1170
other,moderate,detailed,drop,False,False,not_applicable,apologetic,partial,False,1171
other,moderate,vague,unknown_cause,True,False,not_applicable,frustrated,partial,False,1172
battery_issue,moderate,vague,unknown_cause,False,True,not_applicable,frustrated,partial,False,1173
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1174
total_loss,severe,detailed,crush,True,False,False,matter_of_fact,False,True,1175
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1176
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1177
other,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1178
software_issue,moderate,detailed,unknown_cause,False,False,not_applicable,matter_of_fact,partial,False,1179
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,1180
screen_crack,moderate,moderate,drop,True,False,False,matter_of_fact,partial,False,1181
other,minor,vague,drop,True,False,not_applicable,neutral,partial,False,1182
screen_crack,moderate,vague,drop,True,False,not_applicable,matter_of_fact,partial,False,1183
multiple_damage,moderate,moderate,impact,True,False,not_applicable,matter_of_fact,partial,False,1184
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1185
theft,severe,moderate,theft,False,False,not_applicable,frustrated,False,True,1186
screen_crack,moderate,vague,drop,True,False,not_applicable,neutral,partial,False,1187
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1188
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1189
screen_crack,moderate,moderate,impact,False,False,not_applicable,matter_of_fact,partial,True,1190
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1191
camera_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1192
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1193
multiple_damage,severe,detailed,crush,False,False,not_applicable,frustrated,partial,True,1194
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1195
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1196
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,1197
total_loss,severe,detailed,crush,True,False,False,matter_of_fact,False,True,1198
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1199
screen_crack,moderate,vague,crush,False,False,not_applicable,matter_of_fact,partial,True,1200
screen_crack,moderate,vague,drop,True,False,not_applicable,matter_of_fact,partial,False,1201
multiple_damage,moderate,moderate,drop,True,False,not_applicable,frustrated,partial,False,1202
multiple_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,1203
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1204
screen_crack,moderate,moderate,crush,True,False,not_applicable,matter_of_fact,partial,False,1205
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1206
theft,severe,vague,theft,False,False,False,matter_of_fact,False,True,1207
other,moderate,moderate,other,True,False,not_applicable,frustrated,partial,False,1208
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1209
battery_issue,moderate,detailed,gradual_wear,False,True,not_applicable,frustrated,partial,False,1210
other,minor,vague,unknown_cause,True,False,not_applicable,matter_of_fact,True,False,1211
software_issue,moderate,vague,other,False,False,not_applicable,neutral,partial,False,1212
other,unknown,vague,unknown_cause,True,False,False,matter_of_fact,False,False,1213
screen_shatter,moderate,vague,other,False,True,not_applicable,frustrated,partial,False,1214
multiple_damage,moderate,moderate,other,False,False,not_applicable,matter_of_fact,partial,False,1215
screen_crack,moderate,moderate,drop,True,False,not_applicable,frustrated,partial,False,1216
other,moderate,vague,drop,True,False,not_applicable,matter_of_fact,False,False,1217
multiple_damage,severe,detailed,crush,True,False,not_applicable,apologetic,partial,False,1218
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1219
screen_crack,moderate,vague,unknown_cause,True,False,not_applicable,frustrated,partial,False,1220
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,1221
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1222
theft,severe,moderate,theft,False,False,False,matter_of_fact,False,True,1223
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1224
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1225
screen_crack,minor,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1226
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1227
screen_crack,severe,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1228
screen_crack,moderate,moderate,drop,True,False,not_applicable,frustrated,False,False,1229
battery_issue,severe,moderate,unknown_cause,True,False,not_applicable,matter_of_fact,False,False,1230
theft,severe,moderate,theft,False,False,False,distressed,False,True,1231
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1232
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1233
screen_shatter,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,1234
software_issue,moderate,moderate,unknown_cause,True,False,not_applicable,matter_of_fact,partial,False,1235
screen_shatter,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,1236
cosmetic_scratch,moderate,detailed,impact,False,False,not_applicable,frustrated,partial,True,1237
multiple_damage,moderate,moderate,drop,True,False,not_applicable,apologetic,partial,False,1238
multiple_damage,moderate,detailed,drop,True,True,not_applicable,matter_of_fact,partial,False,1239
screen_shatter,severe,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1240
screen_crack,minor,moderate,unknown_cause,False,True,not_applicable,frustrated,True,True,1241
screen_crack,moderate,detailed,drop,True,False,not_applicable,frustrated,partial,False,1242
screen_shatter,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1243
screen_crack,minor,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1244
cosmetic_scratch,moderate,moderate,impact,True,False,not_applicable,matter_of_fact,partial,False,1245
screen_shatter,moderate,moderate,drop,True,False,not_applicable,frustrated,partial,False,1246
screen_crack,minor,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1247
multiple_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,1248
screen_crack,minor,vague,unknown_cause,False,True,not_applicable,matter_of_fact,partial,False,1249
screen_shatter,severe,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,1250
theft,severe,detailed,theft,False,False,not_applicable,distressed,False,True,1251
screen_crack,moderate,vague,impact,True,False,not_applicable,matter_of_fact,partial,False,1252
screen_crack,moderate,detailed,impact,True,False,not_applicable,matter_of_fact,partial,False,1253
screen_shatter,severe,detailed,drop,True,False,not_applicable,apologetic,False,False,1254
theft,severe,moderate,theft,False,False,True,distressed,False,True,1255
multiple_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1256
screen_crack,moderate,moderate,unknown_cause,True,False,not_applicable,neutral,partial,False,1257
screen_issue,severe,vague,unknown_cause,True,False,not_applicable,frustrated,False,False,1258
screen_crack,minor,detailed,other,True,False,not_applicable,matter_of_fact,partial,True,1259
screen_crack,minor,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1260
multiple_damage,moderate,vague,drop,True,False,not_applicable,matter_of_fact,partial,False,1261
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1262
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1263
screen_crack,minor,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1264
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,1265
screen_shatter,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,1266
screen_crack,moderate,detailed,drop,True,False,not_applicable,frustrated,partial,False,1267
multiple_damage,severe,detailed,water,True,False,not_applicable,frustrated,partial,False,1268
screen_crack,moderate,vague,drop,True,False,not_applicable,frustrated,partial,False,1269
theft,severe,detailed,theft,False,False,not_applicable,matter_of_fact,False,True,1270
screen_shatter,severe,vague,impact,True,False,not_applicable,matter_of_fact,False,False,1271
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,1272
theft,severe,detailed,theft,False,False,True,matter_of_fact,False,True,1273
theft,severe,moderate,theft,False,False,True,matter_of_fact,False,True,1274
screen_damage,minor,moderate,unknown_cause,False,False,not_applicable,frustrated,partial,True,1275
multiple_damage,moderate,vague,drop,True,False,not_applicable,matter_of_fact,partial,False,1276
multiple_damage,minor,vague,unknown_cause,False,True,not_applicable,matter_of_fact,partial,False,1277
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1278
water_damage,moderate,moderate,water,True,False,not_applicable,matter_of_fact,False,False,1279
